25-10-2021 10-30-15|Nie zweryfikowano: 233600f1-356a-11ec-a7aa-3fd08b11e2a9 2021-10-25 10:04:44+02:00
27-11-2021 05-44-45|Blad przy pobieraniu maili
27-11-2021 07-03-45|Blad przy pobieraniu maili
27-11-2021 09-36-45|Blad przy pobieraniu maili
27-11-2021 14-57-33|Blad przy pobieraniu maili
27-11-2021 16-10-34|Blad przy pobieraniu maili
27-11-2021 16-38-32|Blad przy pobieraniu maili
27-11-2021 18-12-55|Blad przy pobieraniu maili
27-11-2021 18-15-04|Blad przy pobieraniu maili
27-11-2021 18-16-09|Blad przy pobieraniu maili
27-11-2021 18-30-52|Blad przy pobieraniu maili
27-11-2021 22-47-35|Blad przy pobieraniu maili
28-11-2021 01-42-55|Blad przy pobieraniu maili
28-11-2021 03-20-00|Nie zweryfikowano: f94484c1-4fa8-11ec-82ad-add143a72d65 2021-11-27 18:40:38+01:00
28-11-2021 08-10-24|Blad przy pobieraniu maili
28-11-2021 09-27-14|Blad przy pobieraniu maili
28-11-2021 09-28-27|Blad przy pobieraniu maili
28-11-2021 09-29-27|Blad przy pobieraniu maili
28-11-2021 12-27-03|Problem - wszed³em na z³y serwer
28-11-2021 13-18-26|Nie zweryfikowano: 11b62d01-5045-11ec-82ad-add143a72d65 2021-11-28 13:17:51+01:00
28-11-2021 13-22-37|Nie zweryfikowano: 11b62d01-5045-11ec-82ad-add143a72d65 2021-11-28 13:17:51+01:00
28-11-2021 14-05-53|Problem - wszed³em na z³y serwer
28-11-2021 15-06-57|Blad przy pobieraniu maili
28-11-2021 15-07-59|Blad przy pobieraniu maili
28-11-2021 15-09-02|Blad przy pobieraniu maili
28-11-2021 15-10-04|Blad przy pobieraniu maili
28-11-2021 15-25-37|Blad przy pobieraniu maili
28-11-2021 16-20-55|Nie zweryfikowano: 85c91ae1-505e-11ec-85cd-adc391b1913e 2021-11-28 16:20:24+01:00
28-11-2021 17-44-28|Nie zweryfikowano: 294c8981-506a-11ec-b637-199e5f99876f 2021-11-28 17:44:05+01:00
28-11-2021 18-15-56|Nie zweryfikowano: 294c8981-506a-11ec-b637-199e5f99876f 2021-11-28 18:15:41+01:00
28-11-2021 20-48-40|Nie zweryfikowano: dced4d81-5083-11ec-b937-6dfb19f572b8 2021-11-28 20:47:33+01:00
28-11-2021 20-51-21|Problem - wszed³em na z³y serwer
28-11-2021 21-44-52|Blad przy pobieraniu maili
29-11-2021 01-50-10|Blad przy pobieraniu maili
29-11-2021 02-09-50|Blad przy pobieraniu maili
29-11-2021 04-02-19|Nie zweryfikowano: 8657d9d1-50c0-11ec-aeb2-77064bfe9e08 2021-11-29 04:01:21+01:00
29-11-2021 10-30-18|Nie zweryfikowano: dc85a811-50f1-11ec-85cd-adc391b1913e 2021-11-29 09:55:56+01:00
29-11-2021 10-30-55|Problem - wszed³em na z³y serwer
29-11-2021 10-30-58|Problem z wejœciem na serwer
29-11-2021 10-31-01|Blad przy realizacji: 385 2021-11-29 09:53:34+01:00
29-11-2021 11-46-03|Problem - wszed³em na z³y serwer
29-11-2021 11-46-07|Problem z wejœciem na serwer
29-11-2021 11-46-11|Blad przy realizacji: 388 2021-11-29 09:53:34+01:00
29-11-2021 11-48-33|Problem - wszed³em na z³y serwer
29-11-2021 12-31-33|Blad przy pobieraniu maili
29-11-2021 13-20-07|Problem - wszed³em na z³y serwer
29-11-2021 14-35-17|Blad przy pobieraniu maili
29-11-2021 14-47-31|Problem - wszed³em na z³y serwer
29-11-2021 15-48-47|Blad przy pobieraniu maili
29-11-2021 16-18-40|Problem - wszed³em na z³y serwer
29-11-2021 16-18-43|Problem z wejœciem na serwer
29-11-2021 16-18-46|Blad przy realizacji: 404 2021-11-29 16:17:15+01:00
29-11-2021 16-20-38|Problem - wszed³em na z³y serwer
29-11-2021 16-20-41|Problem z wejœciem na serwer
29-11-2021 16-20-44|Blad przy realizacji: 405 2021-11-29 16:17:15+01:00
29-11-2021 17-01-21|Blad przy pobieraniu maili
29-11-2021 18-03-39|Nie zweryfikowano: fcda1531-5135-11ec-a93e-1336650b8644 2021-11-29 18:02:57+01:00
29-11-2021 21-02-42|Blad przy pobieraniu maili
29-11-2021 22-45-24|Blad przy pobieraniu maili
29-11-2021 22-59-42|Problem - wszed³em na z³y serwer
29-11-2021 22-59-46|Problem z wejœciem na serwer
29-11-2021 22-59-50|Blad przy realizacji: 409 2021-11-29 22:58:32+01:00
30-11-2021 03-11-00|Blad przy pobieraniu maili
30-11-2021 04-27-51|Blad przy pobieraniu maili
30-11-2021 05-23-44|Blad przy pobieraniu maili
30-11-2021 06-50-37|Blad przy pobieraniu maili
30-11-2021 07-18-00|Blad przy pobieraniu maili
30-11-2021 10-30-49|Problem - wszed³em na z³y serwer
30-11-2021 10-30-53|Problem z wejœciem na serwer
30-11-2021 10-30-58|Blad przy realizacji: 427 2021-11-30 10:16:15+01:00
30-11-2021 10-48-28|Blad przy pobieraniu maili
30-11-2021 13-44-36|Blad przy pobieraniu maili
30-11-2021 13-59-16|Blad przy pobieraniu maili
30-11-2021 14-05-37|Blad przy pobieraniu maili
30-11-2021 14-13-12|Blad przy pobieraniu maili
30-11-2021 14-29-02|Problem - brak potwierdzenia transferu tc
30-11-2021 14-29-02|Problem - TRANSAKCJA NIE ZOSTA£A ZREALIZOWANA POPRAWNIE
30-11-2021 14-29-08|Blad przy realizacji: 436 2021-11-30 14:27:51+01:00
30-11-2021 15-01-03|Problem - nie jestem w logging menu
30-11-2021 15-01-11|Blad przy realizacji: 438 2021-11-30 14:59:58+01:00
30-11-2021 15-24-06|Blad przy pobieraniu maili
30-11-2021 15-26-14|Blad przy pobieraniu maili
30-11-2021 15-27-19|Blad przy pobieraniu maili
30-11-2021 15-53-03|Blad przy pobieraniu maili
30-11-2021 16-09-17|Nie zweryfikowano: f30c7931-51ee-11ec-ae44-9b40ed6f39a9 2021-11-30 16:08:17+01:00
30-11-2021 16-41-06|Nie zweryfikowano: b227d361-51f3-11ec-a730-d3adb5345367 2021-11-30 16:40:17+01:00
30-11-2021 16-56-11|Blad przy pobieraniu maili
30-11-2021 18-05-22|Blad przy pobieraniu maili
30-11-2021 18-16-55|Blad przy pobieraniu maili
30-11-2021 19-36-50|Blad przy pobieraniu maili
30-11-2021 20-19-49|Blad przy pobieraniu maili
30-11-2021 22-23-35|Blad przy pobieraniu maili
01-12-2021 01-10-41|Blad przy pobieraniu maili
01-12-2021 01-51-07|Blad przy pobieraniu maili
01-12-2021 03-16-57|Blad przy pobieraniu maili
01-12-2021 06-53-22|Blad przy pobieraniu maili
01-12-2021 07-58-32|Blad przy pobieraniu maili
01-12-2021 10-45-09|Problem - wszed³em na z³y serwer
01-12-2021 10-45-12|Problem z wejœciem na serwer
01-12-2021 10-45-16|Blad przy realizacji: 480 2021-12-01 10:44:32+01:00
01-12-2021 15-08-19|Blad przy pobieraniu maili
01-12-2021 17-33-07|Blad przy pobieraniu maili
01-12-2021 19-26-23|Blad przy pobieraniu maili
01-12-2021 19-33-25|Problem - wszed³em na z³y serwer
01-12-2021 21-26-20|Blad przy pobieraniu maili
01-12-2021 23-34-07|Blad przy pobieraniu maili
01-12-2021 23-36-15|Blad przy pobieraniu maili
02-12-2021 00-14-44|Blad przy pobieraniu maili
02-12-2021 02-25-09|Blad przy pobieraniu maili
02-12-2021 03-02-33|Blad przy pobieraniu maili
02-12-2021 04-35-31|Blad przy pobieraniu maili
02-12-2021 07-55-55|Nie zweryfikowano: c9343db1-533c-11ec-8bf7-71638677cc9d 2021-12-02 07:55:18+01:00
02-12-2021 07-57-01|Nie zweryfikowano: f139e851-533c-11ec-8bf7-71638677cc9d 2021-12-02 07:56:26+01:00
02-12-2021 09-45-26|Blad przy pobieraniu maili
02-12-2021 10-34-54|Problem - wszed³em na z³y serwer
02-12-2021 10-34-57|Problem z wejœciem na serwer
02-12-2021 10-35-00|Blad przy realizacji: 523 2021-12-02 10:33:43+01:00
02-12-2021 10-38-45|Problem - wszed³em na z³y serwer
02-12-2021 10-38-48|Problem z wejœciem na serwer
02-12-2021 10-38-51|Blad przy realizacji: 525 2021-12-02 10:33:43+01:00
02-12-2021 12-51-03|Problem - wszed³em na z³y serwer
02-12-2021 12-51-07|Problem z wejœciem na serwer
02-12-2021 12-51-10|Blad przy realizacji: 528 2021-12-02 12:49:34+01:00
02-12-2021 14-29-03|Problem - wszed³em na z³y serwer
02-12-2021 14-29-07|Problem z wejœciem na serwer
02-12-2021 14-29-10|Blad przy realizacji: 532 2021-12-02 14:27:36+01:00
02-12-2021 15-24-55|Problem - wszed³em na z³y serwer
02-12-2021 15-24-59|Problem z wejœciem na serwer
02-12-2021 15-25-04|Blad przy realizacji: 535 2021-12-02 14:27:36+01:00
02-12-2021 15-25-20|Problem - nie jestem w logging menu
02-12-2021 15-25-24|Blad przy realizacji: 534 2021-12-02 10:33:43+01:00
02-12-2021 15-26-18|Problem - wszed³em na z³y serwer
02-12-2021 15-26-21|Problem z wejœciem na serwer
02-12-2021 15-26-25|Blad przy realizacji: 533 2021-12-02 12:49:34+01:00
02-12-2021 15-48-18|Blad przy pobieraniu maili
02-12-2021 16-05-20|Blad przy pobieraniu maili
02-12-2021 18-17-02|Blad przy pobieraniu maili
02-12-2021 18-47-06|Nie zweryfikowano: 989ff671-5397-11ec-97c6-cb00626bacd6 2021-12-02 18:46:03+01:00
02-12-2021 20-10-18|Blad przy pobieraniu maili
02-12-2021 20-43-26|Blad przy pobieraniu maili
02-12-2021 20-44-29|Blad przy pobieraniu maili
02-12-2021 20-45-30|Blad przy pobieraniu maili
02-12-2021 20-46-33|Blad przy pobieraniu maili
02-12-2021 20-47-35|Blad przy pobieraniu maili
02-12-2021 21-38-42|Blad przy pobieraniu maili
03-12-2021 00-03-06|Blad przy pobieraniu maili
03-12-2021 02-22-47|Blad przy pobieraniu maili
03-12-2021 04-21-07|Blad przy pobieraniu maili
03-12-2021 08-51-44|Blad przy pobieraniu maili
03-12-2021 09-14-56|Blad przy pobieraniu maili
03-12-2021 09-16-01|Blad przy pobieraniu maili
03-12-2021 14-00-19|Blad przy pobieraniu maili
03-12-2021 14-33-59|Blad przy pobieraniu maili
03-12-2021 19-04-59|Problem - brak potwierdzenia transferu tc
03-12-2021 19-04-59|Problem - TRANSAKCJA NIE ZOSTA£A ZREALIZOWANA POPRAWNIE
03-12-2021 19-05-03|Blad przy realizacji: 604 2021-12-03 19:03:33+01:00
03-12-2021 19-08-22|Problem - nie jestem w logging menu
03-12-2021 19-08-26|Blad przy realizacji: 606 2021-12-03 19:08:04+01:00
03-12-2021 20-22-28|Blad przy pobieraniu maili
03-12-2021 20-23-39|Blad przy pobieraniu maili
03-12-2021 20-46-54|Nie zweryfikowano: 755f4be1-5471-11ec-97c6-cb00626bacd6 2021-12-03 20:45:56+01:00
03-12-2021 20-52-40|Problem - wszed³em na z³y serwer
03-12-2021 21-54-49|Nie zweryfikowano: 2e193531-547a-11ec-93b4-cf23bd750942 2021-12-03 21:53:49+01:00
04-12-2021 09-32-35|Problem - wszed³em na z³y serwer
04-12-2021 10-30-18|Nie zweryfikowano: 431b08b1-54e2-11ec-b919-832ddf10eda5 2021-12-04 10:15:21+01:00
04-12-2021 13-38-09|Problem - brak dostatecznej ilosc zlota
04-12-2021 13-38-09|Problem - transkacja NIE ZOSTA£A ZREALIZOWANA POPRAWNIE
04-12-2021 13-38-12|Blad przy realizacji: 644 2021-12-04 13:36:03+01:00
04-12-2021 14-34-52|Problem z zalogowaniem
04-12-2021 14-34-55|Blad przy realizacji: 650 2021-12-04 14:33:39+01:00
04-12-2021 18-09-42|Problem - wszed³em na z³y serwer
04-12-2021 21-57-12|Blad przy pobieraniu maili
05-12-2021 01-42-29|Problem - wszed³em na z³y serwer
05-12-2021 06-20-17|Blad przy pobieraniu maili
05-12-2021 08-04-28|Nie zweryfikowano: 59423071-5599-11ec-86be-d7e18e49c873 2021-12-05 08:03:55+01:00
05-12-2021 11-07-27|Problem - wszed³em na z³y serwer
05-12-2021 12-03-53|Problem - wszed³em na z³y serwer
05-12-2021 13-44-46|Blad przy pobieraniu maili
05-12-2021 15-07-11|Blad przy pobieraniu maili
05-12-2021 15-28-56|Problem - brak potwierdzenia transferu tc
05-12-2021 15-28-56|Problem - TRANSAKCJA NIE ZOSTA£A ZREALIZOWANA POPRAWNIE
05-12-2021 15-28-59|Blad przy realizacji: 709 2021-12-05 15:27:19+01:00
05-12-2021 15-34-19|Problem - nie jestem w logging menu
05-12-2021 15-34-22|Blad przy realizacji: 711 2021-12-05 15:33:19+01:00
05-12-2021 16-17-11|Problem - brak dostatecznej ilosc zlota
05-12-2021 16-17-11|Problem - transkacja NIE ZOSTA£A ZREALIZOWANA POPRAWNIE
05-12-2021 16-17-14|Blad przy realizacji: 715 2021-12-05 16:15:51+01:00
05-12-2021 17-07-40|Nie zweryfikowano: 4d0c3481-55e5-11ec-97c6-cb00626bacd6 2021-12-05 17:07:19+01:00
05-12-2021 22-30-17|Nie zweryfikowano: 388a71c1-5612-11ec-a1c2-43931d2d959f 2021-12-05 22:29:28+01:00
06-12-2021 07-17-27|Blad przy pobieraniu maili
06-12-2021 08-08-02|Blad przy pobieraniu maili
06-12-2021 10-31-20|Nie zweryfikowano: b66aae61-547e-11ec-8f05-3b1642fcc42d 2021-12-06 10:31:06+01:00
06-12-2021 10-32-26|Nie zweryfikowano: b66aae61-547e-11ec-8f05-3b1642fcc42d 2021-12-06 10:31:57+01:00
06-12-2021 12-33-34|Problem - wszed³em na z³y serwer
06-12-2021 13-56-51|Blad przy pobieraniu maili
06-12-2021 14-24-41|Blad przy pobieraniu maili
06-12-2021 14-46-25|Blad przy pobieraniu maili
06-12-2021 16-58-09|Nie zweryfikowano: 1de04251-56ad-11ec-97c6-cb00626bacd6 2021-12-06 16:57:20+01:00
06-12-2021 17-44-44|Problem - brak potwierdzenia transferu tc
06-12-2021 17-44-44|Problem - TRANSAKCJA NIE ZOSTA£A ZREALIZOWANA POPRAWNIE
06-12-2021 17-44-47|Blad przy realizacji: 768 2021-12-06 17:43:08+01:00
06-12-2021 18-31-19|Problem - nie jestem w logging menu
06-12-2021 18-31-21|Blad przy realizacji: 769 2021-12-06 18:30:34+01:00
06-12-2021 23-03-06|Problem - brak potwierdzenia transferu tc
06-12-2021 23-03-06|Problem - TRANSAKCJA NIE ZOSTA£A ZREALIZOWANA POPRAWNIE
06-12-2021 23-03-09|Blad przy realizacji: 773 2021-12-06 23:01:11+01:00
06-12-2021 23-04-22|Problem - nie jestem w logging menu
06-12-2021 23-04-25|Blad przy realizacji: 775 2021-12-06 23:02:10+01:00
06-12-2021 23-24-00|Nie zweryfikowano: 726cf8d1-56e0-11ec-93b4-cf23bd750942 2021-12-06 23:04:44+01:00
06-12-2021 23-37-27|Nie zweryfikowano: 32560011-56e1-11ec-8f05-3b1642fcc42d 2021-12-06 23:10:27+01:00
06-12-2021 23-38-03|Nie zweryfikowano: 726cf8d1-56e0-11ec-93b4-cf23bd750942 2021-12-06 23:04:44+01:00
06-12-2021 23-38-07|Nie zweryfikowano: 32560011-56e1-11ec-8f05-3b1642fcc42d 2021-12-06 23:10:27+01:00
06-12-2021 23-44-46|Blad przy pobieraniu maili
07-12-2021 08-16-07|Problem - wszed³em na z³y serwer
07-12-2021 10-31-03|Problem - wszed³em na z³y serwer
07-12-2021 10-31-05|Problem z wejœciem na serwer
07-12-2021 10-31-09|Blad przy realizacji: 804 2021-12-07 09:49:28+01:00
07-12-2021 10-44-24|Problem - wszed³em na z³y serwer
07-12-2021 10-44-28|Problem z wejœciem na serwer
07-12-2021 10-44-31|Blad przy realizacji: 805 2021-12-07 09:49:28+01:00
07-12-2021 10-46-26|Problem - wszed³em na z³y serwer
07-12-2021 10-46-29|Problem z wejœciem na serwer
07-12-2021 10-46-32|Blad przy realizacji: 806 2021-12-07 09:49:28+01:00
07-12-2021 12-41-41|Blad przy pobieraniu maili
07-12-2021 12-54-06|Nie zweryfikowano: 28e0c011-5754-11ec-8aba-7bdc0bf8443e 2021-12-07 12:53:24+01:00
07-12-2021 16-10-15|Blad przy pobieraniu maili
07-12-2021 18-06-16|Blad przy pobieraniu maili
07-12-2021 18-08-25|Nie zweryfikowano: 2236f461-5780-11ec-8aba-7bdc0bf8443e 2021-12-07 18:08:09+01:00
07-12-2021 18-15-42|Blad przy pobieraniu maili
07-12-2021 18-44-47|Blad przy pobieraniu maili
07-12-2021 19-00-46|Blad przy pobieraniu maili
07-12-2021 19-09-45|Problem - wszed³em na z³y serwer
07-12-2021 20-33-45|Problem - wszed³em na z³y serwer
07-12-2021 20-43-54|Nie zweryfikowano: cca17641-5795-11ec-a286-958259e99554 2021-12-07 20:43:35+01:00
07-12-2021 21-28-22|Blad przy pobieraniu maili
07-12-2021 21-48-05|Blad przy pobieraniu maili
07-12-2021 22-21-21|Blad przy pobieraniu maili
07-12-2021 22-33-58|Nie zweryfikowano: fbb92271-57a4-11ec-be36-276454e9b505 2021-12-07 22:33:42+01:00
07-12-2021 23-16-44|Blad przy pobieraniu maili
08-12-2021 01-19-25|Blad przy pobieraniu maili
08-12-2021 03-28-50|Blad przy pobieraniu maili
08-12-2021 09-42-08|Blad przy pobieraniu maili
08-12-2021 10-41-07|Nie zweryfikowano: 8d124451-5808-11ec-8aba-7bdc0bf8443e 2021-12-08 10:40:58+01:00
08-12-2021 11-47-21|Blad przy pobieraniu maili
08-12-2021 12-19-22|Nie zweryfikowano: 4d7b7a41-5818-11ec-8144-77279593cd75 2021-12-08 12:18:36+01:00
08-12-2021 13-10-06|Problem - brak dostatecznej ilosc zlota
08-12-2021 13-10-06|Problem - transkacja NIE ZOSTA£A ZREALIZOWANA POPRAWNIE
08-12-2021 13-10-12|Blad przy realizacji: 911 2021-12-08 13:08:20+01:00
08-12-2021 14-21-49|Blad przy pobieraniu maili
08-12-2021 14-53-52|Blad przy pobieraniu maili
08-12-2021 15-02-12|Blad przy pobieraniu maili
08-12-2021 15-11-33|Blad przy pobieraniu maili
08-12-2021 15-53-37|Blad przy pobieraniu maili
08-12-2021 18-09-31|Blad przy pobieraniu maili
08-12-2021 19-02-44|Blad przy pobieraniu maili
08-12-2021 19-09-02|Blad przy pobieraniu maili
08-12-2021 20-16-12|Nie zweryfikowano: cc988011-585a-11ec-b6a9-6bc772d67061 2021-12-08 20:15:30+01:00
08-12-2021 20-19-55|Nie zweryfikowano: 8d6c5c81-585b-11ec-a34b-0565bfbf4706 2021-12-08 20:18:27+01:00
08-12-2021 20-54-34|Nie zweryfikowano: 5b3753a1-5860-11ec-a34b-0565bfbf4706 2021-12-08 20:53:29+01:00
08-12-2021 23-44-00|Nie zweryfikowano: 1eb0b621-5878-11ec-a286-958259e99554 2021-12-08 23:43:29+01:00
08-12-2021 23-47-13|Nie zweryfikowano: 8d8f6eb1-5878-11ec-b6a9-6bc772d67061 2021-12-08 23:46:07+01:00
08-12-2021 23-49-45|Nie zweryfikowano: e7969cd1-5878-11ec-bad7-456ec2f22da4 2021-12-08 23:48:51+01:00
08-12-2021 23-50-26|Problem - wszed³em na z³y serwer
09-12-2021 00-18-16|Blad przy pobieraniu maili
09-12-2021 00-22-22|Problem - brak dostatecznej ilosc zlota
09-12-2021 00-22-22|Problem - transkacja NIE ZOSTA£A ZREALIZOWANA POPRAWNIE
09-12-2021 00-22-26|Blad przy realizacji: 965 2021-12-09 00:21:10+01:00
09-12-2021 00-24-30|Problem - brak dostatecznej ilosc zlota
09-12-2021 00-24-30|Problem - transkacja NIE ZOSTA£A ZREALIZOWANA POPRAWNIE
09-12-2021 00-24-33|Blad przy realizacji: 966 2021-12-09 00:21:10+01:00
09-12-2021 00-26-45|Blad przy pobieraniu maili
09-12-2021 01-29-13|Nie zweryfikowano: dc213af1-5886-11ec-b6a9-6bc772d67061 2021-12-09 01:28:42+01:00
09-12-2021 01-30-20|Nie zweryfikowano: dc213af1-5886-11ec-b6a9-6bc772d67061 2021-12-09 01:30:08+01:00
09-12-2021 06-22-42|Blad przy pobieraniu maili
09-12-2021 08-17-32|Blad przy pobieraniu maili
09-12-2021 10-30-19|Nie zweryfikowano: bba6f0b1-58ce-11ec-b82e-550259b0727e 2021-12-09 10:03:15+01:00
09-12-2021 10-36-56|Nie zweryfikowano: 26523bf1-58d3-11ec-be36-276454e9b505 2021-12-09 10:34:40+01:00
09-12-2021 12-24-06|Nie zweryfikowano: 6af0ec71-58e2-11ec-8144-77279593cd75 2021-12-09 12:23:33+01:00
09-12-2021 12-32-22|Problem - wszed³em na z³y serwer
09-12-2021 13-53-37|Nie zweryfikowano: e952c821-58ee-11ec-a34b-0565bfbf4706 2021-12-09 13:53:10+01:00
09-12-2021 14-06-07|Blad przy pobieraniu maili
09-12-2021 15-00-50|Blad przy pobieraniu maili
09-12-2021 15-01-56|Blad przy pobieraniu maili
09-12-2021 15-03-01|Blad przy pobieraniu maili
09-12-2021 15-04-06|Blad przy pobieraniu maili
09-12-2021 15-05-11|Blad przy pobieraniu maili
09-12-2021 15-29-28|Problem - brak wiadomosci zwrotnej po komendzie /hi
09-12-2021 15-29-28|Problem - transkacja NIE ZOSTA£A ZREALIZOWANA POPRAWNIE
09-12-2021 15-29-31|Blad przy realizacji: 1006 2021-12-09 15:28:02+01:00
09-12-2021 15-33-55|Problem - brak wiadomosci zwrotnej po komendzie /hi
09-12-2021 15-33-55|Problem - transkacja NIE ZOSTA£A ZREALIZOWANA POPRAWNIE
09-12-2021 15-33-58|Blad przy realizacji: 1007 2021-12-09 15:28:02+01:00
09-12-2021 15-36-10|Problem - brak wiadomosci zwrotnej po komendzie /hi
09-12-2021 15-36-10|Problem - transkacja NIE ZOSTA£A ZREALIZOWANA POPRAWNIE
09-12-2021 15-36-13|Blad przy realizacji: 1008 2021-12-09 15:28:02+01:00
09-12-2021 16-15-30|Blad przy pobieraniu maili
09-12-2021 18-16-50|Nie zweryfikowano: 720c9281-5913-11ec-a34b-0565bfbf4706 2021-12-09 18:15:47+01:00
09-12-2021 18-21-03|Nie zweryfikowano: 720c9281-5913-11ec-a34b-0565bfbf4706 2021-12-09 18:20:24+01:00
09-12-2021 19-29-43|Blad przy pobieraniu maili
09-12-2021 20-25-01|Problem - wszed³em na z³y serwer
09-12-2021 20-25-22|Problem - brak dostatecznej ilosc zlota
09-12-2021 20-25-22|Problem - transkacja NIE ZOSTA£A ZREALIZOWANA POPRAWNIE
09-12-2021 20-25-25|Blad przy realizacji: 1021 2021-12-09 20:23:43+01:00
09-12-2021 20-28-13|Problem - wszed³em na z³y serwer
09-12-2021 22-29-31|Blad przy pobieraniu maili
09-12-2021 22-31-38|Blad przy pobieraniu maili
09-12-2021 22-45-08|Nie zweryfikowano: fea3a1a1-5938-11ec-8aba-7bdc0bf8443e 2021-12-09 22:44:03+01:00
09-12-2021 23-58-05|Blad przy pobieraniu maili
10-12-2021 00-23-59|Blad przy pobieraniu maili
10-12-2021 03-13-32|Blad przy pobieraniu maili
10-12-2021 05-46-33|Blad przy pobieraniu maili
10-12-2021 08-57-00|Blad przy pobieraniu maili
10-12-2021 10-32-37|Problem - brak potwierdzenia transferu tc
10-12-2021 10-32-37|Problem - TRANSAKCJA NIE ZOSTA£A ZREALIZOWANA POPRAWNIE
10-12-2021 10-32-40|Blad przy realizacji: 1048 2021-12-10 09:50:04+01:00
10-12-2021 11-57-30|Blad przy pobieraniu maili
10-12-2021 11-57-46|Blad przy pobieraniu maili
15-12-2021 10-42-59|Problem - nie jestem w logging menu
20-12-2021 16-25-03|Nie zweryfikowano: 9764a911-6105-11ec-8448-4354b8b264b9 2021-12-19 20:56:12+01:00
20-12-2021 16-25-06|Nie zweryfikowano: 727c4491-6174-11ec-9b1b-b59a24b4aaf1 2021-12-20 10:09:25+01:00
20-12-2021 16-25-09|TIBIA NIE OTWORZONA - brak okna o nazwie tibia
20-12-2021 16-26-45|TIBIA NIE OTWORZONA - brak okna o nazwie tibia
20-12-2021 16-30-42|Nie zweryfikowano: 20573851-60ca-11ec-a9ff-f104d75f99ea 2021-12-19 13:51:12+01:00
20-12-2021 16-31-32|Nie zweryfikowano: 20573851-60ca-11ec-a9ff-f104d75f99ea 2021-12-19 13:51:12+01:00
20-12-2021 16-34-49|TIBIA NIE OTWORZONA - brak okna o nazwie tibia
20-12-2021 16-36-27|TIBIA NIE OTWORZONA - brak okna o nazwie tibia
20-12-2021 16-36-58|TIBIA NIE OTWORZONA - brak okna o nazwie tibia
20-12-2021 16-37-52|TIBIA NIE OTWORZONA - brak okna o nazwie tibia
20-12-2021 16-44-57|TIBIA NIE OTWORZONA - brak okna o nazwie tibia
17-01-2022 14-48-09|Nie zweryfikowano: e9f318c1-7798-11ec-b8c4-a9acc0b11fef 2022-01-17 14:27:40+01:00
17-01-2022 14-49-26|Nie zweryfikowano: e9f318c1-7798-11ec-b8c4-a9acc0b11fef 2022-01-17 14:27:40+01:00
22-01-2022 11-29-02|TIBIA NIE OTWORZONA - brak okna o nazwie tibia
22-01-2022 11-34-46|TIBIA NIE OTWORZONA - brak okna o nazwie tibia
22-01-2022 11-34-46|Blad przy realizacji: 1 2022-01-22T09:06:50.741Z
22-01-2022 11-37-30|Problem z zalogowaniem
22-01-2022 11-37-30|Blad przy realizacji: 1 2022-01-22T09:06:50.741Z
24-01-2022 13-25-25|TIBIA NIE OTWORZONA - brak okna o nazwie tibia
24-01-2022 13-27-44|TIBIA NIE OTWORZONA - brak okna o nazwie tibia
24-01-2022 13-27-44|Blad przy realizacji: 80.00 2022-01-24T11:00:01.055Z
24-01-2022 13-27-51|TIBIA NIE OTWORZONA - brak okna o nazwie tibia
24-01-2022 13-27-51|Blad przy realizacji: 139.00 2022-01-23T22:40:22.232Z
24-01-2022 13-28-38|TIBIA NIE OTWORZONA - brak okna o nazwie tibia
24-01-2022 13-28-38|Blad przy realizacji: 31.00 2022-01-23T22:13:47.907Z
24-01-2022 13-28-44|TIBIA NIE OTWORZONA - brak okna o nazwie tibia
24-01-2022 13-28-45|Blad przy realizacji: 17.50 2022-01-23T21:07:57.517Z
25-01-2022 11-24-00|TIBIA NIE OTWORZONA - brak okna o nazwie tibia
